customer_id,categories_interested,price_sensitivity,preferred_brands,preferred_styles,preferred_shopping_days
CUST-0000321,"jewelry,beauty",high,,"athleisure,editorial",weekday_evening
CUST-0000322,women,medium,"Luxe & Co.,Bellezza Studio,Seaside Atelier",editorial,weekend
CUST-0000323,"women,men",high,"Seaside Atelier,Montclair House","classic,designer",weekday_morning
CUST-0000324,"handbags,accessories,jewelry",low,Luxe & Co.,editorial,weekday_evening
CUST-0000325,shoes,medium,Veloce Luxe,athleisure,anytime
CUST-0000326,"beauty,shoes",high,"Montclair House,Aurelle Couture,Seaside Atelier","classic,athleisure",anytime
CUST-0000327,jewelry,medium,"Seaside Atelier,Aurelle Couture","contemporary,athleisure",weekday_evening
CUST-0000328,"men,women",high,,editorial,weekday_evening
CUST-0000329,"men,handbags,home",medium,,athleisure,weekday_evening
CUST-0000330,handbags,medium,,"classic,athleisure",weekday_evening
CUST-0000331,"women,beauty",high,"Seaside Atelier,Luxe & Co.,Montclair House",designer,weekday_evening
CUST-0000332,women,low,"Veloce Luxe,Montclair House","editorial,designer",weekend
CUST-0000333,shoes,high,Luxe & Co.,contemporary,weekend
CUST-0000334,"beauty,home,accessories",medium,,contemporary,weekend
CUST-0000335,"home,beauty",medium,,editorial,weekday_evening
CUST-0000336,"jewelry,women,men",medium,,"editorial,contemporary",weekday_morning
CUST-0000337,"beauty,home",low,Luxe & Co.,"athleisure,contemporary",weekday_morning
CUST-0000338,women,high,"Montclair House,Veloce Luxe","classic,contemporary",weekday_evening
CUST-0000339,accessories,low,,"contemporary,designer",anytime
CUST-0000340,"handbags,accessories",medium,Seaside Atelier,athleisure,anytime
CUST-0000341,accessories,high,,"designer,athleisure",anytime
CUST-0000342,"men,shoes",medium,Veloce Luxe,"athleisure,editorial",weekday_morning
CUST-0000343,"shoes,accessories,home",medium,"Montclair House,Veloce Luxe,Aurelle Couture","editorial,contemporary",anytime
CUST-0000344,"home,beauty",high,"Veloce Luxe,Seaside Atelier,Montclair House",contemporary,weekday_evening
CUST-0000345,accessories,high,Veloce Luxe,"designer,classic",weekday_morning
CUST-0000346,beauty,medium,"Bellezza Studio,Aurelle Couture",designer,anytime
CUST-0000347,accessories,medium,,"classic,editorial",weekend
CUST-0000348,"shoes,women,beauty",medium,Bellezza Studio,contemporary,weekday_evening
CUST-0000349,"jewelry,home,handbags",medium,"Luxe & Co.,Bellezza Studio","athleisure,designer",anytime
CUST-0000350,"handbags,jewelry,home",high,"Seaside Atelier,Aurelle Couture,Veloce Luxe",classic,weekend
CUST-0000351,"home,women,accessories",medium,Seaside Atelier,editorial,weekday_evening
CUST-0000352,"shoes,men,jewelry",medium,Luxe & Co.,"classic,designer",weekend
CUST-0000353,jewelry,medium,Luxe & Co.,contemporary,weekday_morning
CUST-0000354,"beauty,women",medium,"Veloce Luxe,Montclair House",editorial,weekend
CUST-0000355,"beauty,accessories,women",high,,athleisure,weekend
CUST-0000356,"shoes,handbags",high,"Montclair House,Luxe & Co.,Seaside Atelier","classic,designer",anytime
CUST-0000357,"jewelry,beauty,men",medium,Aurelle Couture,designer,weekend
CUST-0000358,shoes,medium,,"designer,classic",anytime
CUST-0000359,"women,shoes,men",medium,,"designer,contemporary",weekday_morning
CUST-0000360,"women,home,accessories",high,"Bellezza Studio,Montclair House",editorial,weekday_evening
CUST-0000361,"jewelry,accessories,women",medium,"Luxe & Co.,Veloce Luxe",contemporary,weekend
CUST-0000362,"accessories,women",medium,Seaside Atelier,athleisure,weekend
CUST-0000363,"beauty,handbags",medium,"Montclair House,Bellezza Studio","contemporary,athleisure",weekend
CUST-0000364,"handbags,jewelry",medium,,"contemporary,athleisure",weekend
CUST-0000365,"women,home,handbags",medium,Veloce Luxe,editorial,anytime
CUST-0000366,men,high,"Bellezza Studio,Aurelle Couture,Montclair House","contemporary,designer",anytime
CUST-0000367,"handbags,shoes,accessories",low,"Bellezza Studio,Veloce Luxe,Luxe & Co.","designer,classic",weekday_morning
CUST-0000368,home,medium,"Bellezza Studio,Luxe & Co.,Montclair House",editorial,weekday_morning
CUST-0000369,jewelry,medium,"Montclair House,Aurelle Couture,Bellezza Studio","designer,athleisure",weekday_evening
CUST-0000370,"women,handbags",low,"Montclair House,Veloce Luxe","athleisure,contemporary",weekday_morning
CUST-0000371,"shoes,handbags",medium,"Aurelle Couture,Veloce Luxe,Seaside Atelier","athleisure,contemporary",weekday_evening
CUST-0000372,"jewelry,beauty,men",medium,Bellezza Studio,editorial,weekend
CUST-0000373,"beauty,accessories,shoes",low,Montclair House,"athleisure,editorial",anytime
CUST-0000374,"handbags,women,accessories",medium,Veloce Luxe,classic,weekday_evening
CUST-0000375,home,high,"Aurelle Couture,Seaside Atelier,Bellezza Studio",classic,weekend
CUST-0000376,"accessories,men",low,,"contemporary,athleisure",weekend
CUST-0000377,handbags,medium,"Seaside Atelier,Aurelle Couture",designer,weekend
CUST-0000378,"accessories,beauty",high,Bellezza Studio,classic,weekend
CUST-0000379,"home,jewelry,beauty",medium,,"contemporary,classic",anytime
CUST-0000380,"jewelry,handbags,men",medium,Montclair House,athleisure,anytime
CUST-0000381,handbags,high,"Luxe & Co.,Seaside Atelier,Montclair House","classic,athleisure",weekday_morning
CUST-0000382,home,medium,"Bellezza Studio,Veloce Luxe","editorial,classic",anytime
CUST-0000383,"beauty,shoes,home",medium,"Aurelle Couture,Bellezza Studio,Seaside Atelier","classic,contemporary",anytime
CUST-0000384,"jewelry,beauty,accessories",high,"Bellezza Studio,Luxe & Co.",contemporary,weekend
CUST-0000385,"men,beauty",high,"Aurelle Couture,Seaside Atelier","contemporary,editorial",weekday_evening
CUST-0000386,"women,beauty",medium,Veloce Luxe,designer,weekday_evening
CUST-0000387,"women,handbags",high,"Aurelle Couture,Luxe & Co.",editorial,weekday_evening
CUST-0000388,"jewelry,handbags",low,"Aurelle Couture,Veloce Luxe,Seaside Atelier",classic,weekday_morning
CUST-0000389,"shoes,jewelry,women",low,,classic,weekend
CUST-0000390,"shoes,accessories,men",high,Luxe & Co.,"classic,designer",weekend
CUST-0000391,home,medium,"Veloce Luxe,Montclair House,Bellezza Studio","classic,designer",weekday_morning
CUST-0000392,"shoes,women,accessories",medium,"Luxe & Co.,Seaside Atelier","classic,athleisure",anytime
CUST-0000393,shoes,medium,Luxe & Co.,designer,weekend
CUST-0000394,"shoes,home,handbags",low,,"designer,athleisure",weekday_evening
CUST-0000395,"beauty,jewelry",medium,Veloce Luxe,athleisure,weekend
CUST-0000396,"handbags,beauty,jewelry",medium,,editorial,anytime
CUST-0000397,jewelry,medium,Montclair House,"classic,athleisure",weekend
CUST-0000398,"jewelry,men,home",medium,"Seaside Atelier,Veloce Luxe","designer,contemporary",weekend
CUST-0000399,men,low,,"editorial,contemporary",weekday_morning
CUST-0000400,"beauty,handbags,women",medium,"Bellezza Studio,Aurelle Couture",editorial,anytime
CUST-0000401,"jewelry,shoes",high,"Montclair House,Aurelle Couture,Seaside Atelier","designer,athleisure",weekday_evening
CUST-0000402,"handbags,shoes",medium,Seaside Atelier,designer,weekend
CUST-0000403,"beauty,women",low,,editorial,anytime
CUST-0000404,"home,men,accessories",low,"Luxe & Co.,Veloce Luxe,Seaside Atelier","classic,contemporary",anytime
CUST-0000405,home,low,"Aurelle Couture,Luxe & Co.,Seaside Atelier","classic,designer",weekend
CUST-0000406,"shoes,beauty",high,,designer,weekday_morning
CUST-0000407,shoes,medium,Veloce Luxe,"editorial,classic",weekend
CUST-0000408,"men,women",high,"Montclair House,Bellezza Studio",contemporary,weekday_morning
CUST-0000409,"shoes,handbags,home",high,"Aurelle Couture,Veloce Luxe,Montclair House",editorial,weekday_evening
CUST-0000410,accessories,high,"Luxe & Co.,Aurelle Couture,Montclair House",contemporary,weekday_evening
CUST-0000411,men,medium,"Aurelle Couture,Luxe & Co.","classic,designer",weekend
CUST-0000412,women,low,Bellezza Studio,athleisure,anytime
CUST-0000413,jewelry,medium,Luxe & Co.,athleisure,weekend
CUST-0000414,"handbags,beauty",medium,,"editorial,athleisure",weekday_evening
CUST-0000415,"beauty,shoes",high,"Veloce Luxe,Aurelle Couture,Luxe & Co.","contemporary,athleisure",weekday_evening
CUST-0000416,"handbags,accessories,home",medium,Aurelle Couture,"editorial,classic",weekday_morning
CUST-0000417,"accessories,handbags,shoes",medium,Aurelle Couture,athleisure,anytime
CUST-0000418,"accessories,home,beauty",low,"Luxe & Co.,Bellezza Studio,Seaside Atelier",contemporary,weekday_morning
CUST-0000419,"men,jewelry",medium,,"contemporary,designer",anytime
CUST-0000420,accessories,medium,,classic,weekday_evening
CUST-0000421,home,high,,classic,weekday_morning
CUST-0000422,"accessories,home",medium,"Bellezza Studio,Luxe & Co.","contemporary,editorial",anytime
CUST-0000423,"shoes,beauty,jewelry",low,"Luxe & Co.,Montclair House",designer,weekday_morning
CUST-0000424,women,high,,designer,weekday_morning
CUST-0000425,"accessories,jewelry,men",high,"Veloce Luxe,Bellezza Studio,Aurelle Couture","athleisure,designer",weekday_morning
CUST-0000426,"shoes,jewelry",medium,Aurelle Couture,editorial,weekday_evening
CUST-0000427,accessories,medium,"Seaside Atelier,Veloce Luxe","athleisure,contemporary",weekday_evening
CUST-0000428,"women,jewelry",medium,"Luxe & Co.,Aurelle Couture,Montclair House",contemporary,weekday_evening
CUST-0000429,beauty,medium,,"contemporary,athleisure",weekend
CUST-0000430,accessories,low,,contemporary,anytime
CUST-0000431,"shoes,accessories",medium,,editorial,weekend
CUST-0000432,"beauty,men,jewelry",medium,,"contemporary,athleisure",weekend
CUST-0000433,accessories,medium,Veloce Luxe,editorial,weekend
CUST-0000434,"men,accessories",medium,"Veloce Luxe,Bellezza Studio,Luxe & Co.",designer,anytime
CUST-0000435,men,medium,"Aurelle Couture,Veloce Luxe",editorial,weekend
CUST-0000436,"shoes,beauty,men",medium,,designer,weekday_morning
CUST-0000437,"men,shoes",medium,,"designer,classic",weekend
CUST-0000438,"beauty,men",medium,,"athleisure,editorial",weekday_evening
CUST-0000439,"accessories,men,beauty",low,,"contemporary,athleisure",weekday_evening
CUST-0000440,"accessories,home,handbags",medium,"Seaside Atelier,Bellezza Studio,Montclair House",editorial,weekday_evening
CUST-0000441,women,medium,"Luxe & Co.,Aurelle Couture,Seaside Atelier",designer,weekend
CUST-0000442,"home,accessories,shoes",low,"Veloce Luxe,Bellezza Studio,Montclair House","editorial,designer",weekday_evening
CUST-0000443,"handbags,men,jewelry",medium,Seaside Atelier,contemporary,weekday_evening
CUST-0000444,"men,shoes,beauty",medium,"Seaside Atelier,Aurelle Couture","classic,contemporary",weekday_morning
CUST-0000445,"men,women,home",medium,Luxe & Co.,"editorial,athleisure",weekday_morning
CUST-0000446,"handbags,beauty,home",medium,"Seaside Atelier,Montclair House,Veloce Luxe","designer,classic",anytime
CUST-0000447,"accessories,men,handbags",medium,,contemporary,weekend
CUST-0000448,"jewelry,shoes",low,"Seaside Atelier,Veloce Luxe,Montclair House",contemporary,weekday_morning
CUST-0000449,"men,accessories,handbags",high,"Veloce Luxe,Montclair House","classic,contemporary",weekend
CUST-0000450,"home,handbags",medium,Bellezza Studio,"classic,editorial",anytime
CUST-0000451,"women,accessories",medium,Aurelle Couture,athleisure,weekday_evening
CUST-0000452,"shoes,accessories",medium,"Luxe & Co.,Aurelle Couture",classic,weekday_morning
CUST-0000453,beauty,medium,"Montclair House,Bellezza Studio,Luxe & Co.",contemporary,weekday_evening
CUST-0000454,"beauty,men,shoes",medium,,contemporary,weekday_morning
CUST-0000455,"shoes,handbags,beauty",high,"Aurelle Couture,Luxe & Co.","classic,athleisure",weekday_morning
CUST-0000456,women,high,"Bellezza Studio,Aurelle Couture,Seaside Atelier","contemporary,designer",anytime
CUST-0000457,"jewelry,shoes",medium,"Seaside Atelier,Bellezza Studio","classic,contemporary",anytime
CUST-0000458,men,medium,,"athleisure,designer",weekend
CUST-0000459,beauty,medium,"Aurelle Couture,Veloce Luxe",classic,weekend
CUST-0000460,"home,jewelry,women",low,"Bellezza Studio,Seaside Atelier","athleisure,contemporary",anytime
CUST-0000461,"accessories,handbags",medium,Luxe & Co.,designer,weekday_evening
CUST-0000462,"women,shoes",medium,"Luxe & Co.,Aurelle Couture","classic,designer",anytime
CUST-0000463,"shoes,men",medium,,designer,weekday_morning
CUST-0000464,home,medium,,contemporary,anytime
CUST-0000465,shoes,medium,Luxe & Co.,"designer,editorial",weekday_evening
CUST-0000466,handbags,high,"Bellezza Studio,Seaside Atelier,Montclair House",classic,anytime
CUST-0000467,"women,home",low,Veloce Luxe,"athleisure,editorial",weekend
CUST-0000468,"men,jewelry,home",medium,,editorial,weekday_morning
CUST-0000469,"handbags,jewelry,women",medium,"Aurelle Couture,Luxe & Co.",classic,weekend
CUST-0000470,handbags,low,"Luxe & Co.,Montclair House","athleisure,designer",weekday_evening
CUST-0000471,"handbags,home,beauty",medium,,athleisure,weekday_morning
CUST-0000472,"shoes,women",medium,"Veloce Luxe,Luxe & Co.,Aurelle Couture",classic,anytime
CUST-0000473,home,high,,"contemporary,athleisure",weekday_evening
CUST-0000474,"home,shoes,jewelry",high,Montclair House,designer,weekday_evening
CUST-0000475,"men,accessories,beauty",medium,"Veloce Luxe,Luxe & Co.","contemporary,classic",weekday_evening
CUST-0000476,"handbags,shoes",low,,"classic,designer",weekday_evening
CUST-0000477,"accessories,beauty",low,"Bellezza Studio,Veloce Luxe,Seaside Atelier",contemporary,weekend
CUST-0000478,beauty,high,,"contemporary,editorial",weekend
CUST-0000479,"accessories,men,jewelry",medium,Bellezza Studio,"editorial,designer",weekday_evening
CUST-0000480,"accessories,beauty,home",low,,"classic,contemporary",weekday_evening
CUST-0000481,shoes,high,"Montclair House,Luxe & Co.",contemporary,weekday_evening
CUST-0000482,"jewelry,home,beauty",medium,,"designer,classic",weekday_evening
CUST-0000483,"women,handbags,shoes",medium,"Aurelle Couture,Luxe & Co.",editorial,anytime
CUST-0000484,jewelry,low,"Veloce Luxe,Aurelle Couture,Luxe & Co.","athleisure,contemporary",weekend
CUST-0000485,"women,jewelry,men",low,,contemporary,weekend
CUST-0000486,men,high,"Aurelle Couture,Veloce Luxe","classic,designer",weekday_morning
CUST-0000487,"home,shoes",medium,"Bellezza Studio,Veloce Luxe",designer,weekday_morning
CUST-0000488,"accessories,women,jewelry",high,Bellezza Studio,"classic,contemporary",weekday_evening
CUST-0000489,handbags,high,,"classic,contemporary",weekend
CUST-0000490,"shoes,women",medium,"Montclair House,Aurelle Couture,Bellezza Studio","editorial,athleisure",weekend
CUST-0000491,handbags,medium,Montclair House,editorial,weekday_evening
CUST-0000492,shoes,medium,,"athleisure,contemporary",weekday_evening
CUST-0000493,"handbags,men",medium,Bellezza Studio,designer,weekend
CUST-0000494,"handbags,accessories,beauty",medium,"Seaside Atelier,Aurelle Couture,Montclair House","designer,contemporary",weekday_morning
CUST-0000495,"beauty,women,home",high,Luxe & Co.,designer,weekday_morning
CUST-0000496,"women,shoes,jewelry",medium,"Veloce Luxe,Montclair House,Bellezza Studio","athleisure,editorial",weekday_morning
CUST-0000497,"shoes,accessories",medium,"Luxe & Co.,Bellezza Studio",athleisure,weekday_evening
CUST-0000498,handbags,low,,classic,weekday_morning
CUST-0000499,women,medium,"Veloce Luxe,Bellezza Studio,Luxe & Co.","athleisure,designer",anytime
CUST-0000500,accessories,high,,"contemporary,athleisure",weekday_morning
CUST-0000501,"handbags,accessories",medium,,editorial,weekend
CUST-0000502,"men,women",low,Montclair House,"classic,athleisure",weekday_evening
CUST-0000503,"accessories,shoes",low,"Seaside Atelier,Aurelle Couture,Veloce Luxe",athleisure,weekday_morning
CUST-0000504,"beauty,women,men",low,Luxe & Co.,"athleisure,designer",anytime
CUST-0000505,"men,home",high,Bellezza Studio,"classic,athleisure",anytime
CUST-0000506,"home,handbags",low,"Seaside Atelier,Bellezza Studio,Aurelle Couture",editorial,anytime
CUST-0000507,"accessories,handbags,women",high,Bellezza Studio,"athleisure,contemporary",weekend
CUST-0000508,"beauty,shoes,men",medium,"Montclair House,Bellezza Studio","athleisure,editorial",weekday_morning
CUST-0000509,"men,handbags,jewelry",low,"Bellezza Studio,Montclair House",editorial,weekday_evening
CUST-0000510,"shoes,home,handbags",medium,"Montclair House,Veloce Luxe,Seaside Atelier","editorial,designer",weekday_evening
CUST-0000511,"accessories,jewelry,handbags",medium,"Aurelle Couture,Seaside Atelier,Bellezza Studio",classic,weekday_morning
CUST-0000512,jewelry,medium,,"contemporary,designer",weekday_morning
CUST-0000513,"beauty,home,jewelry",high,"Veloce Luxe,Montclair House","contemporary,classic",weekend
CUST-0000514,"jewelry,men,home",low,"Bellezza Studio,Montclair House",classic,anytime
CUST-0000515,"jewelry,beauty",low,Bellezza Studio,classic,weekday_evening
CUST-0000516,"men,home",medium,Bellezza Studio,"classic,designer",weekend
CUST-0000517,"beauty,women,home",medium,,editorial,weekend
CUST-0000518,"jewelry,beauty",medium,Seaside Atelier,athleisure,weekend
